C:\drivingsim_recs\IMG\center_2026_04_13_15_56_52_822.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_52_822.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_52_822.jpg,-0.2588235,1,0,13.80162
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_52_890.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_52_890.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_52_890.jpg,-0.2588235,1,0,14.62121
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_52_958.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_52_958.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_52_958.jpg,-0.2588235,1,0,15.21054
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_027.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_027.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_027.jpg,-0.2588235,1,0,16.0139
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_096.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_096.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_096.jpg,-0.2588235,1,0,16.71912
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_164.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_164.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_164.jpg,-0.2588235,1,0,17.54601
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_234.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_234.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_234.jpg,-0.2588235,1,0,18.12914
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_301.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_301.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_301.jpg,-0.2352941,1,0,18.78008
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_371.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_371.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_371.jpg,-0.2352941,1,0,19.59846
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_441.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_441.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_441.jpg,-0.2352941,1,0,20.17851
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_510.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_510.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_510.jpg,-0.2294118,1,0,20.98388
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_581.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_581.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_581.jpg,-0.2294118,1,0,21.61327
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_648.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_648.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_648.jpg,-0.2294118,1,0,22.40301
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_715.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_715.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_715.jpg,-0.2294118,1,0,22.97225
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_784.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_784.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_784.jpg,-0.2,1,0,23.75809
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_854.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_854.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_854.jpg,-0.1823529,1,0,24.34947
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_922.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_922.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_922.jpg,-0.1823529,1,0,24.92671
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_53_990.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_53_990.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_53_990.jpg,-0.1823529,1,0,25.69442
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_058.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_058.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_058.jpg,-0.1823529,1,0,26.26557
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_127.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_127.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_127.jpg,-0.1529412,1,0,27.02059
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_197.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_197.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_197.jpg,-0.1,1,0,27.58712
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_266.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_266.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_266.jpg,-0.1,1,0,28.33419
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_335.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_335.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_335.jpg,-0.09411765,1,0,28.88894
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_405.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_405.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_405.jpg,-0.08823529,1,0,29.62379
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_476.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_476.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_476.jpg,0.01176471,1,0,30.1694
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_546.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_546.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_546.jpg,0.02352941,1,0,30.1901
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_616.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_616.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_616.jpg,0.02352941,1,0,30.18986
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_685.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_685.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_685.jpg,0.02352941,1,0,30.18957
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_755.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_755.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_755.jpg,0.02352941,1,0,30.19077
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_824.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_824.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_824.jpg,0.01764706,1,0,30.19038
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_893.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_893.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_893.jpg,0.01176471,1,0,30.19025
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_54_964.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_54_964.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_54_964.jpg,-0.05294118,1,0,30.18914
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_030.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_030.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_030.jpg,-0.1294118,1,0,30.1858
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_099.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_099.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_099.jpg,-0.1647059,1,0,30.18475
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_167.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_167.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_167.jpg,-0.1823529,1,0,30.18573
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_234.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_234.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_234.jpg,-0.1941176,1,0,30.18693
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_304.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_304.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_304.jpg,-0.1941176,1,0,30.18799
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_373.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_373.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_373.jpg,-0.1941176,1,0,30.18825
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_444.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_444.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_444.jpg,-0.1941176,1,0,30.18941
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_515.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_515.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_515.jpg,-0.1941176,1,0,30.18908
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_582.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_582.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_582.jpg,-0.1882353,1,0,30.18927
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_648.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_648.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_648.jpg,-0.1823529,1,0,30.18937
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_718.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_718.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_718.jpg,-0.1058824,1,0,30.19106
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_787.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_787.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_787.jpg,-0.08235294,1,0,30.1906
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_855.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_855.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_855.jpg,-0.08235294,1,0,30.19027
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_926.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_926.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_926.jpg,-0.05882353,1,0,30.19117
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_55_993.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_55_993.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_55_993.jpg,-0.01176471,1,0,30.18976
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_060.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_060.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_060.jpg,-0.005882353,1,0,30.18995
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_129.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_129.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_129.jpg,-0.005882353,1,0,30.18923
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_199.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_199.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_199.jpg,-0.005882353,1,0,30.19088
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_267.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_267.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_267.jpg,0.09411765,1,0,30.18758
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_337.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_337.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_337.jpg,0.1235294,1,0,30.18718
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_408.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_408.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_408.jpg,0.1235294,1,0,30.18843
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_477.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_477.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_477.jpg,0.1235294,1,0,30.18911
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_546.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_546.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_546.jpg,0.08823529,1,0,30.19034
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_615.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_615.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_615.jpg,-0.05882353,1,0,30.18652
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_686.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_686.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_686.jpg,-0.08823529,1,0,30.18704
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_756.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_756.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_756.jpg,-0.08823529,1,0,30.19225
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_826.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_826.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_826.jpg,-0.08823529,1,0,30.19009
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_892.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_892.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_892.jpg,-0.1352941,1,0,30.18987
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_56_960.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_56_960.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_56_960.jpg,-0.1470588,1,0,30.1842
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_57_030.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_57_030.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_57_030.jpg,-0.1470588,1,0,30.18957
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_57_102.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_57_102.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_57_102.jpg,-0.1470588,1,0,30.1895
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_57_169.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_57_169.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_57_169.jpg,-0.1470588,1,0,30.18904
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_57_238.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_57_238.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_57_238.jpg,-0.1470588,1,0,30.1894
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_57_308.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_57_308.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_57_308.jpg,-0.1352941,1,0,30.19
C:\drivingsim_recs\IMG\center_2026_04_13_15_56_57_379.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_15_56_57_379.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_15_56_57_379.jpg,-0.07647059,1,0,30.1909
